"","SPY","QQQ","IWM","vwap10","BB","sma20","sma50","sma100","sma200","cs10"
"2007-11-02",-0.196426690196132,-1.15421904683597,-0.281121963678455,-1.72468097002259,-1.30114462091489,-1.21201962012769,-0.7364814036433,0.102287051482657,1.49779945847421,-1.27277495715762
"2007-11-05",-0.482177835209063,-0.916869051808676,-0.242692729082299,-2.12623923946852,-1.5849752369586,-1.53410806306406,-1.03915128741727,-0.122420827514585,1.23490098708526,-1.68181105768344
"2007-11-06",0.110417711464427,0.642759537687529,0.354929455659542,-0.94178250552666,-1.01819857687023,-1.10604072377414,-0.847391553778548,0.0305780589262374,1.39987237265874,-0.635045054429751
"2007-11-07",2.50036337102867,2.55014520347592,2.30530605343724,-0.387692406256292,-0.615708321400994,-0.751857461745374,-0.687793633098353,0.140401049671311,1.49360179079541,0.213533027851593
"2007-11-08",-0.0810807690137807,0.257625847917495,-0.544529326841359,-1.11904074413743,-1.32712106799228,-1.21344912309166,-1.05099892026221,-0.142541079381048,1.15899660060096,-1.16193235943029
"2007-11-09",-0.511752526823961,0.0567979987656955,-0.758919646690488,-1.93911572743242,-2.10671674766374,-1.85621939490412,-1.53282235049837,-0.619452799459068,0.683355251958016,-2.10484414972449
"2007-11-12",-0.603373317673705,0.00449606560017422,-1.41309132607319,-2.32753541602466,-2.2274137771327,-2.22728975452421,-1.82145184172992,-1.03044139233347,0.417069242298235,-2.32520140274474
"2007-11-13",-0.716270099085762,-0.771478647311096,-0.561348048520363,-1.90457338746475,-1.62715446010412,-1.99026497896044,-1.70506231897648,-0.913775747099365,0.490296432058953,-1.62027266776854
"2007-11-14",-0.90034747335682,-1.04715769301104,-0.414138095440332,-1.5366930053247,-1.2561699809756,-1.78470311361352,-1.63343247834766,-0.841143127564663,0.530266748878161,-0.977049582965537
"2007-11-15",0.500080999163004,0.502680012099489,0.391047173185429,-1.64564443467509,-1.31078276422557,-1.8836421905631,-1.7350911660035,-1.00624572244408,0.387968281698937,-1.24102760214659
"2007-11-16",-0.548164909076168,-1.61672376441246,0.214479814225615,-1.60471387832084,-1.20930977501885,-1.89583939916108,-1.78328894102193,-1.09186388888492,0.298173072996357,-1.20905349978864
"2007-11-19",2.41684422661666,2.07632061575127,2.42831229928833,-1.06914484186763,-0.933178901429252,-1.63476979212532,-1.66270402693488,-0.966078153061142,0.388710273303471,-0.305889417080551
"2007-11-20",1.90379509907205,1.87575720566273,2.06297044576481,-0.389917400172246,-0.747459676524471,-1.19225987980212,-1.51965404631962,-0.815982516937923,0.492625502838492,0.490836154619837
"2007-11-21",0.856273808212612,0.818573215642127,0.616137247196298,-0.299390814135348,-0.750186359237673,-1.21488109801195,-1.55767641997453,-0.897229225283381,0.411820680143931,-0.0480810857758527
"2007-11-23",-0.293571068592184,0.461773800557348,-0.580765561368218,0.403088834348971,-0.626539632173698,-0.934093286873835,-1.45546982218981,-0.792265355622481,0.479462185918681,0.445577583861039
"2007-11-26",2.47058183834689,2.39286135768772,2.31513470659429,1.10333461162709,-0.307376927967986,-0.441528603794986,-1.22384786846312,-0.531852890131012,0.612907991030428,1.22719844171522
"2007-11-27",2.29700999922633,1.7274355481047,2.1508279695186,1.46130702055973,-0.101259670079897,0.125058714554682,-1.01014960697364,-0.341822403431667,0.734650160700125,1.58647751995391
"2007-11-28",0.0476345210294993,0.00931082759844352,0.0574647428484695,2.30592560014396,0.972276480499922,1.39996390788522,-0.287164373036548,0.129294711307183,1.22031281608838,2.380229773759
"2007-11-29",-0.426498459173474,-0.250562263653601,0.0836627964064752,2.29630782523036,1.24370145782304,1.58799911248568,-0.145584274919952,0.203239427036158,1.31212485610239,2.21832908149483
"2007-11-30",-1.41198647750885,-0.184335211896817,-0.887138780547954,2.11166855506322,1.10546471335085,1.63311115593961,-0.0991653422595635,0.220122415327135,1.31701093338876,1.74187767865808
"2007-12-03",1.80490668340534,2.15258483996621,1.76335359107557,2.03555397263208,1.16161872383848,1.71362992402035,-0.00411159435274768,0.260481700174368,1.34531027095838,1.49042810378486
"2007-12-04",2.44283515824227,2.60650874933854,2.45514847308653,2.05209070864605,1.20023888667069,1.88198355437739,0.285072636899951,0.400795840328877,1.47097010996111,1.58167913611759
"2007-12-05",-0.33767767406328,-0.587630864023791,-0.317799337333871,1.99899006891786,1.21303839649035,2.04058350392799,0.548152813003993,0.558322307469416,1.54130289726509,1.64978801330674
"2007-12-06",-1.57034898642343,-1.72463373570371,-1.53930150596131,1.67933215781346,1.05738090081348,1.99356755783751,0.553753531629439,0.532783864054854,1.52355593229929,1.18325822467916
"2007-12-07",-1.26722159335413,-1.02714621790431,-1.34565281219562,1.56926128556825,0.864331821654893,1.96450419053515,0.598387280032305,0.538340277521648,1.52137091636007,0.908301387890947
"2007-12-10",-1.54722612690983,-1.70085114816276,-1.38751101306037,0.983731522250434,0.616217049367336,1.76003262645686,0.493041882258226,0.443658315646521,1.4490651751525,0.244597101660038
"2007-12-11",0.583633149359124,0.576589553335721,0.461834242956242,0.219387714579487,0.456433718529351,1.44524376805917,0.353094059072792,0.324384987799805,1.33186049813012,-0.325408713695574
"2007-12-12",-0.511752526823961,-0.4766255630956,-0.566989408130516,-0.315977411623127,0.203719565708462,1.12096437335123,0.195161410855052,0.215895972330707,1.1974958661507,-0.697711809579499
"2007-12-13",1.37987588269027,1.54321970672086,1.4281537443817,-0.418271640296079,0.157557196719039,0.96148838087208,0.194460599948184,0.189214587790569,1.13905874913116,-0.545013338760214
"2007-12-14",-0.612474684149221,-0.895100581784485,-0.360038409966909,-1.01715168717172,-0.0757066867279801,0.308445670880577,-0.114379123084368,0.0133780328012729,0.893713758687706,-1.18101894360697
"2007-12-17",-0.187318504595166,-0.17804122123431,-0.206724619895473,-1.76533536902977,-0.376643199073511,-0.555998550202785,-0.524999194572158,-0.288349770823875,0.621229915354344,-1.82480904359715
"2007-12-18",-0.818764472338851,0.152951700848623,-1.59543541343241,-1.84906541375838,-0.564190559545074,-0.853254898835648,-0.686923605790746,-0.402241161853502,0.521576129272892,-1.72261862141321
"2007-12-19",1.38343094709166,2.01047039316029,0.602072181112938,-1.01945560082705,-0.338528041532806,-0.459790818511143,-0.295053963944369,-0.181563856124463,0.671242711558391,-0.370717124964506
"2007-12-20",1.02846181028223,-0.24276078274906,0.140415070100837,-0.24726043035728,-0.229648978423741,-0.138514784283232,-0.002736318393119,0.00787514478461119,0.793589954532832,0.702083008944274
"2007-12-21",-0.379492945298229,-0.908525660295191,-0.712977615063157,0.281889981802138,-0.0770865386062102,0.0339210053047964,0.235984404881978,0.112664684243143,0.870381429042807,1.01972399289023
"2007-12-24",-1.93592544244225,-1.99749735541572,-1.71969378773992,0.229267918673724,-0.203596962128999,-0.176822679303755,0.165805256928379,0.0608756613773092,0.813533890508564,0.462342715587571
"2007-12-26",1.32685942499015,1.10380712375634,0.798953392264562,0.825372151674774,0.0378881623386362,0.0304791979014014,0.392157200410024,0.166850856562355,0.890643039162737,0.865568568421492
"2007-12-27",2.25187144754267,2.27886073677479,2.41552189513278,1.24413250315009,0.492623708103722,0.368193812370706,0.626580085834023,0.297672589013592,1.0105279180481,1.21276887108949
"2007-12-28",1.63453452028389,1.92552631678457,1.82852334742304,1.34228961093149,0.505871380815034,0.513092583843594,0.730427607771277,0.356456573631232,1.05384244131961,1.12712703495907
"2007-12-31",0.19881839480278,0.225064524989735,0.424669387240503,0.907425146883197,0.176395601100193,0.154936838416008,0.537002395706315,0.2321189774875,0.8988503808829,0.165914013210444
"2008-01-02",2.69691604157353,2.89813666161279,2.36795279794893,1.25461911575758,1.00022020134479,0.818471714926309,0.9187505755139,0.485028243716855,1.1536351146814,1.27827520968354
"2008-01-03",0.934116085242415,1.17869626079105,1.10348979895722,0.839958321296608,0.761000683529226,0.728508263951063,0.885724817725664,0.431547804683057,1.08055799725577,0.783556136611379
"2008-01-04",-0.133662401720501,-0.023706863800204,-0.0374773867140558,-1.0091299370483,-0.428836625526297,-0.48283580703946,0.0860756123290742,-0.0602537604528104,0.626243707579975,-1.58561803285693
"2008-01-07",-0.598429939464328,-0.0202668643158202,-0.800823846851302,-1.67824564954679,-1.01704756449646,-0.9587919816254,-0.316665902879035,-0.33599724970717,0.377602544263937,-1.94143810187267
"2008-01-08",1.35033487396886,1.70950876452294,1.39113148963742,-1.49989628782557,-0.704555126722835,-0.868167898637919,-0.290748315045079,-0.333815746647248,0.366541138705786,-1.49373889956597
"2008-01-09",-0.574738564705925,-0.840972151966846,-0.141782707892107,-2.03187446815228,-1.87184794215315,-1.47271415603766,-0.820171552158497,-0.77083091242254,0.0847248329100369,-2.06292959524254
"2008-01-10",-2.29461829461968,-2.48288382182978,-2.20178692951723,-2.04822795784328,-1.52543172150117,-1.58724429196615,-0.924660581950586,-0.910654379815038,0.00205466732938484,-1.87397007637569
"2008-01-11",-1.07377609077021,-0.413567837057458,-0.986172995821454,-2.28860862190296,-1.78820007608153,-1.80520472912267,-1.15164812445228,-1.14968548170312,-0.198753937765389,-2.01385078528265
"2008-01-14",-1.80600503818061,-2.28526789367809,-1.04480798797491,-2.20407281725451,-1.66146873979165,-1.81930392467813,-1.20379182929266,-1.20591925592436,-0.275882605064068,-1.73174537595305
"2008-01-15",0.0800226663496888,0.169671016954651,0.0553983824241276,-2.38172872110441,-1.66419020556771,-2.06466636022661,-1.40590612502207,-1.36204486514053,-0.445571506924311,-1.88194732610179
"2008-01-16",1.72400835991591,1.88373427017028,0.525515272838821,-1.96193269661027,-1.36784379927617,-1.97089272297265,-1.38058570510246,-1.35343774386238,-0.45393800926304,-1.45709888538655
"2008-01-17",1.92510255128479,1.7618144003052,1.54607753857033,-1.5709728788895,-1.15822555414701,-1.87171771421424,-1.325801798218,-1.32324936170601,-0.441778804149533,-0.957311186408568
"2008-01-18",1.03429703460363,0.671734299086331,0.967386518534359,-1.40562172893031,-1.12405460439813,-1.89174247858465,-1.37881060260232,-1.37426633464347,-0.491603759683393,-0.966037489226326
"2008-01-22",0.0352452371768522,0.0733390454433869,-0.0726046306470538,-2.15305952741068,-1.54995766124212,-2.3811803131344,-1.78665249062254,-1.66626868287801,-0.858490890854469,-2.08044848817305
"2008-01-23",-2.99953777294779,-0.230026360480147,-3.00055244638628,-2.21184627256474,-1.60944060068589,-2.47112515306122,-2.01926067711459,-1.83688612819766,-1.09006173564312,-2.1648076477022
"2008-01-24",-0.267099108985551,-0.321530668550587,-0.1976005842503,-1.3874780263248,-1.09238615606509,-2.21924213806225,-1.7602888863852,-1.65540946154394,-0.883563774788048,-1.00967433144835
"2008-01-25",1.65032835169021,0.783575873900698,1.73801448599711,-0.177586623353042,-0.742022816378287,-1.70937230244208,-1.49199025996117,-1.48448753735891,-0.665590824967332,0.726017507766266
"2008-01-28",-0.758694343647881,-0.0608861952338948,-1.17983184443398,-0.964476339833937,-0.931060077156883,-1.96616282672086,-1.74441126920212,-1.64739082519143,-0.918577807690006,-0.968230544014206
"2008-01-29",-3.06706068461908,-2.69462573518774,-2.64738426570494,-1.40013039486644,-1.03797524860197,-2.10659061865223,-1.93272957959793,-1.79773277593942,-1.12164531801154,-1.50640767588668
"2008-01-30",0.381884649904877,-0.14528156822422,0.780188234693652,-1.06309238691721,-0.848473808475418,-1.90832400204957,-1.90265418738989,-1.75474043992523,-1.11779662674601,-1.06012286400717
"2008-01-31",-0.861829262415462,-1.75260694070436,-0.820864770568675,-1.04279777810652,-0.953519754131071,-1.9125521121964,-2.03524927166049,-1.85948279061973,-1.26392379334516,-1.26662944704792
"2008-02-01",-0.00396217491616285,0.104410035145194,-0.0539994742659235,0.419563831207608,-0.634921362248002,-1.12520150141763,-1.67093881659869,-1.57718199439134,-0.925926290226752,0.861580867443486
"2008-02-04",-1.30652094466071,-1.02249697358421,-1.82850188139634,-0.282169721612728,-0.76023208130024,-1.38894114529559,-1.86634435430701,-1.71773491187958,-1.14641431470544,-0.635045054429751
"2008-02-05",0.213566548979759,0.274006411442678,0.111993988325458,-1.05468345217902,-1.0368007428665,-1.66679019028503,-2.06887659934146,-1.92485896691345,-1.37153186178086,-1.44336295095604
"2008-02-06",-0.466014533118049,-0.308516761174057,-0.518404499542023,-1.81972913241079,-1.5922155649983,-1.9342203977344,-2.20193446588339,-2.08156436085805,-1.67542346186988,-1.97395075739385
"2008-02-07",-0.012215359845945,0.627635942382031,-0.423143679219021,-1.89628138850055,-1.50815217158231,-1.95683229951896,-2.2772018202415,-2.1316709946883,-1.76528631084088,-1.81053117388641
"2008-02-08",1.85590255968063,0.567690572472747,1.10855044598233,-0.243007136684331,-0.67406862572218,-0.990789128532418,-1.91962780535828,-1.80813923025069,-1.32565794089622,0.884700727095539
"2008-02-11",0.998663934049547,-0.814812494773479,1.53485852351949,0.177972175593141,-0.495384969181269,-0.699132503054599,-1.80378004699366,-1.71179012838029,-1.27465074307188,1.01053381854533
"2008-02-12",-0.694222332263798,0.790122915678941,-0.278261818666953,0.622333144885554,-0.313871473741495,-0.375748909798306,-1.67928811333972,-1.61632672918996,-1.17326607160142,1.16009946623587
"2008-02-13",-0.23798179579198,-0.360911636199864,-0.511341066531718,1.05297185885778,-0.17000002442819,-0.0245671005061286,-1.53504299261581,-1.54480208902462,-1.06797498673862,1.29394608194559
"2008-02-14",1.15936396420127,1.68642587069769,1.26989070993648,1.1473179271136,-0.0130320538454535,0.172370003221465,-1.45152974188724,-1.51395929119181,-1.03227307302285,1.0953318758317
"2008-02-15",-0.421982597054679,-0.317910318738139,-0.136227901403652,0.0173808710628398,-0.518832433463323,-0.559209819135366,-1.73818116656665,-1.7088401914292,-1.32896131256982,-1.02233301330164
"2008-02-19",-2.40204355041549,-2.29467423112898,-2.24203606148011,-0.402562368161691,-0.71249976588983,-0.72033906141906,-1.81431525813697,-1.79090139067424,-1.44529293240073,-1.23365011848072
"2008-02-20",1.03899057772079,1.21801417596458,0.801792345224558,-0.470643671472011,-0.733908161695079,-0.719449057895798,-1.77331714003696,-1.78415224406116,-1.45507949886936,-1.02814126227294
"2008-02-21",-1.93148312890445,-2.32417624278611,-1.70195115036305,-0.888577198745957,-0.910095939988036,-0.890394755068379,-1.84343531203994,-1.8443144780629,-1.56860710061521,-1.16463316080637
"2008-02-22",0.219901119069735,0.695148734282455,0.731729631493575,-1.27309294067983,-1.06418449513386,-1.01460436613623,-1.87025893620118,-1.91196940626198,-1.65898058680906,-1.20478801025866
"2008-02-25",-0.0997276500698938,0.685564457227435,-0.00927328051348493,-0.653537712552316,-0.572265789953032,-0.555196624294088,-1.65189616305918,-1.7267670765233,-1.47305320453395,-0.0171107684788876
"2008-02-26",-2.33441428791588,-1.92709265715144,-2.25053702071583,-0.88755903235941,-0.71604509363595,-0.712349305021356,-1.69923697909456,-1.80464875435032,-1.58279330023651,-0.569103935033115
"2008-02-27",-1.98750706802713,-2.12953536106971,-1.71669910999559,-1.21804581791683,-1.09612870492123,-0.971912082288877,-1.79686589211966,-1.9077423489801,-1.7337669760289,-1.11725131555629
"2008-02-28",-0.50940169775318,-2.20077214534839,-0.387317643069776,-1.51265141789116,-1.59953993197181,-1.33863154056599,-1.97415485778697,-2.02018621526035,-1.86042484532809,-1.59777587785656
"2008-02-29",-0.087983353458951,-0.184335211896817,-0.137616203601997,-2.16706935005992,-2.40507511999485,-1.94766833413681,-2.19429690954787,-2.20290818235293,-2.00568280021658,-2.25922187443109
"2008-03-03",-0.441614943727645,-0.390444583820685,-0.387317643069776,-2.51726216079621,-2.62749525744346,-2.35867520248651,-2.34615127677085,-2.36908185203022,-2.06505641201056,-2.51484265083636
"2008-03-04",2.0938303129311,1.97573556529493,1.93257993536177,-2.11338014838446,-1.79841853752495,-2.13896268976502,-2.28640841354873,-2.3162544564713,-2.03718032054628,-1.85072568622907
"2008-03-05",0.255970728888983,0.249106859015987,0.603720693226677,-1.48737940585509,-1.22366704817163,-1.76492208537088,-2.1579055985577,-2.19526861169086,-2.01596200979193,-0.686357406638717
"2008-03-06",0.0696786872141356,-0.264786373205824,0.10369366703067,-1.70683683021881,-1.32877438377996,-1.98535205415298,-2.23383833142888,-2.26917487605915,-2.0317899401677,-1.28052486324681
"2008-03-07",0.820195123827598,0.917579060472427,0.758941112717191,-1.64300506744965,-1.27601365493873,-2.04775265913174,-2.24218007359449,-2.30642407194163,-2.05371485592759,-1.26662944704792
"2008-03-10",2.06427275069754,2.18842042297725,1.91947701381801,-1.16779814220821,-1.02861871770037,-1.81220950427438,-2.14411336308139,-2.23482046221321,-2.02645767835049,-0.614985261601821
"2008-03-11",-0.0445543539805763,0.256204745844286,0.132779750690529,0.196882907974416,-0.706316766639549,-1.23226187698218,-1.89849498243195,-2.11864093437242,-1.98573527212444,1.06460289219115
"2008-03-12",-0.319526549519239,-0.893049459597925,-0.393996019246999,0.831185466446272,-0.493831528326895,-0.905803645344417,-1.72896023526132,-2.03079045282825,-1.95261028166109,1.17912554498411
"2008-03-13",1.62935905886708,1.56377416557296,0.960829357066914,0.991565541611301,-0.452318379335122,-0.763754455537919,-1.65727597727426,-2.00980352429414,-1.93904354335382,0.807113551715378
"2008-03-14",1.60659088543455,1.70950876452294,0.985078500414651,1.52175928958872,-0.245211821138849,-0.200629634027382,-1.40040474622729,-1.85184559189751,-1.87603686100942,1.4384178361678
"2008-03-17",0.121493958940948,0.185737734775071,0.131392352250884,0.296959948375919,-0.463769307612024,-0.718559620874611,-1.61048015372105,-2.02545997810676,-1.97127469511139,-0.534672040778881
"2008-03-18",-0.0211573552397814,-0.0161391985652201,0.00929474654018807,1.66821725859671,0.098583873497494,0.525688364103616,-1.04505683050325,-1.65810604569671,-1.79522686245335,1.7772213563875
"2008-03-19",1.24396665633523,1.40001247423165,0.637045222287617,1.9285519943821,0.646440931622502,1.05516176245318,-0.741897451314233,-1.53584082335189,-1.64561130440447,1.89500119858581
"2008-03-20",1.71502363203216,1.61447633532876,1.26529587120863,1.70806181261593,0.549361182267768,1.11455041607099,-0.630588533268179,-1.51611507497043,-1.62737230544097,1.49459838666295
"2008-03-24",0.0166704810542531,-0.0650215942858481,-0.0051470012230015,2.28689702858172,1.39977658359686,1.87797911613758,0.0137673808089864,-1.18907202758183,-1.27157103585752,2.26892178419459
"2008-03-25",-0.148251098588874,-1.47824881084228,-0.95863130262218,2.17252446603196,1.33010751073747,1.92815551267983,0.17976503268262,-1.12610657820067,-1.22239591066122,1.88280681319877
"2008-03-26",-0.342050324516141,-1.13437843614118,-1.00647389272625,1.60300228499959,0.929075684792181,1.6542696279773,-0.0632896053886566,-1.24215821159477,-1.33227917563564,0.702083008944274
"2008-03-27",-0.704762569179277,-0.0147633796066057,-0.872975804401999,0.828275322587518,0.484097574382622,1.25739125067173,-0.282153006272169,-1.36551601112459,-1.4832466788615,-0.507107207141088
"2008-03-28",-0.369900212228588,-0.815771403241136,-0.344674864754023,-0.497698547721317,0.0647565919576887,0.586717685826273,-0.653384197579853,-1.53361959556304,-1.73684239370179,-1.47721019390493
"2008-03-31",1.16339884678005,1.07283227090285,0.997422157182542,-0.607432365750192,0.0268743953864821,0.536778260814443,-0.577804072377136,-1.52262489125158,-1.72463732193388,-1.05411921655423
"2008-04-01",0.0497000412826594,0.0168772941224151,0.105768057722571,0.96276474651269,0.780435584735883,1.57839995791203,0.270778713615534,-1.09560557108704,-1.27310938784614,1.63659654069498
"2008-04-02",0.181316481547192,0.38805421771789,0.363730245786947,1.59317682753566,1.19041757305883,1.93256176154869,0.808030649206,-0.720053235011365,-0.988847442580689,2.07539763041982
"2008-04-03",-1.17596568140824,-1.38815497097072,-1.39472708388891,0.390432719682598,0.435913390071022,1.28198141992573,0.319622793143131,-1.05645078316339,-1.26850328054354,0.278756200769005
"2008-04-04",0.762003390585879,0.178047991023347,0.637045222287617,0.639118507361048,0.577580946773238,1.39631779116797,0.53541493375743,-0.90031299214979,-1.13590074198771,0.809017379695749
"2008-04-07",0.739257156343764,1.18144463743885,1.15543369560922,1.02005331573777,0.733722858268655,1.48951400251176,0.747584525204604,-0.716497499906778,-1.03110550250529,1.12325179872643
"2008-04-08",0.72847339008128,1.03696372893366,0.488772303108604,0.796711597406829,0.501965905907271,1.18642687518786,0.66897093724563,-0.801698312148965,-1.08387374396714,0.451659335791989
"2008-04-09",-0.798737847897958,-0.514744984281407,-0.733505340290619,0.0724963435856031,0.146420508432545,0.650859281624161,0.395128982385054,-0.996053845604548,-1.24884601749483,-0.623313084909164
"2008-04-10",-0.776234662110081,-2.06767993981829,-0.626953845250652,-0.491483299505952,-0.0867496906460908,0.170973489405963,0.176970364115846,-1.10818961397688,-1.32072970194833,-0.987062427076293
"2008-04-11",0.156208582221065,0.220131035596377,-0.00170850497881219,-1.1543507428567,-0.320379189016533,-0.367644576467513,-0.132393316970548,-1.26318165464005,-1.47507971897617,-1.41294605446562
"2008-04-14",0.56097788614635,0.799534725628172,0.284721840137304,-1.41115555602957,-0.425824033821474,-0.564843394984953,-0.224640548819948,-1.30377259592698,-1.54789912710317,-1.31557247496935
"2008-04-15",-0.0672869826074875,0.965657316560142,-0.205319824090519,-1.28394781111411,-0.596718659804878,-0.618881238777056,-0.18601779132837,-1.28165477928624,-1.53890392096453,-0.926269303902889
"2008-04-16",-0.457596605354267,-0.556837388359019,-0.408152962437494,-0.563381784082773,-0.28653582251969,-0.300018159918429,0.0853854345084902,-1.14044085509673,-1.38390506750086,0.161035026483482
"2008-04-17",-0.837170401800371,-0.643338343426493,-0.309132784322788,-0.377334056924799,-0.240253794046071,-0.250726958588498,0.167199738371552,-1.09310942332014,-1.34909171629843,0.272327877654595
"2008-04-18",0.146471504009656,0.025132643154544,0.338865010891432,1.30440952054827,1.50191721595051,1.06601220105818,1.02446405221561,-0.439040375256225,-0.878505319089172,2.19501422231482
"2008-04-21",2.04185678977865,1.04995950541203,1.94150248254959,1.65730390311775,1.57820951961435,1.34880679584388,1.22755070311295,-0.271189058511648,-0.74667861214839,2.05245112830625
"2008-04-22",-0.310129793024149,0.150864846368811,0.399223898924682,1.23967969299877,0.832795689859788,1.07209462965938,1.05512016361285,-0.363037254796407,-0.839788959901029,1.16009946623587
"2008-04-23",1.51210336511699,0.849665413238836,1.58816375858794,1.34060254251024,1.22603910600251,1.33697290438028,1.26484475381788,-0.201876669204621,-0.709086029554178,1.46593210347936
"2008-04-24",-2.05617990813494,-2.8953348492118,-2.05724816561473,0.14520069598845,0.367288351155974,0.58426838708318,0.84084729948237,-0.475671105278081,-0.952587350670772,-0.463013694032389
"2008-04-25",0.0965909973242255,1.6454101800363,-0.311297228583629,0.46586214141113,0.498068056055606,0.800345838324473,1.01637308873876,-0.325105391282162,-0.847627510479229,0.303867198369421
"2008-04-28",0.984091186778641,1.26537579491669,0.836378736835428,1.06500760241653,1.08543525433605,1.165857213079,1.33678684352238,-0.0795588823343526,-0.666448306535853,1.24485701351437
"2008-04-29",0.544173023097921,-1.06881270926208,0.0726260966737569,0.717921511825265,0.721178367687732,1.00380634937506,1.25573489305926,-0.109265664122281,-0.697651700064212,0.630865974130634
"2008-04-30",-1.17322644813411,-1.88903068283652,-1.08350156689931,-0.0252871208812697,0.288852964187069,0.601488172912029,1.0094904173277,-0.246303076699413,-0.817533215526445,-0.378094091590119
"2008-05-01",-1.89724358900894,-2.53022383275599,-1.55059847530206,-0.489157449450001,0.0682042769808902,0.268990993519361,0.86656437064973,-0.307757252726915,-0.895796853260549,-0.749514012723851
"2008-05-02",-1.95872900773,-2.24953054805044,-1.65708074592335,-0.577128746769335,0.00210369765350106,0.177959451910464,0.817591286912562,-0.301995194675307,-0.915443520418967,-0.638413043387407
"2008-05-05",-0.734161529577783,-1.19954520965872,-0.553319683432357,-1.30291437747934,-0.342170944883303,-0.423411605407147,0.380304247549294,-0.538990813733575,-1.13720810480007,-1.45511981545129
"2008-05-06",-1.22249907070369,-1.19251995261699,-1.31410875219044,-1.53447073711749,-0.482218067477105,-0.653368154579207,0.147010114422366,-0.665049216228198,-1.26088539269589,-1.50427946482059
"2008-05-07",-0.878900170498073,-0.951981874646091,-1.12002017009367,-1.70977340593718,-0.699283194578507,-0.937282568587223,-0.11853275929832,-0.845061071235457,-1.36455425750155,-1.60518507218538
"2008-05-08",-0.277807369811887,-1.01556416351189,-0.426906082526911,-1.98581367055023,-1.10871566254586,-1.28990962572208,-0.387624056069906,-1.033947137731,-1.53003093260943,-1.74414254182906
"2008-05-09",0.115954081331273,-0.238511692146725,-0.632820191275064,-2.03726556595333,-1.21933358550765,-1.4372257043827,-0.511636619924469,-1.09435664854252,-1.61466691358682,-1.62538449604506
"2008-05-12",0.253840277951058,-0.194140550935264,-0.312019032649349,-1.42612659549009,-0.985346497222052,-1.1715903684457,-0.336970616597639,-0.914818174103659,-1.4491909951197,-0.688098469935752
"2008-05-13",0.0807125517043727,-0.377852943168333,-0.417136202685265,-0.906028553770074,-0.842585828233248,-1.00774197862613,-0.240887990981895,-0.774533135835888,-1.37328667992605,-0.0122954180128416
"2008-05-14",-0.577174286568883,-0.604062412067359,0.116839359340987,-0.53778677368715,-0.732111432150577,-0.914109825430386,-0.22111644066376,-0.689238786535384,-1.32730782547441,0.177779577049466
"2008-05-15",-0.71094725547426,-0.175246178622356,0.26472809953212,-0.197191372670398,-0.713385261468311,-0.860190610986867,-0.207046845790235,-0.62111832675561,-1.30452834315681,0.228331675880933
"2008-05-16",0.511010417812028,0.362245245517777,0.664220284225585,0.577041542971024,-0.473742511123944,-0.545600958327636,-0.03850255736178,-0.436014768205306,-1.19257476403309,0.837934871185357
